opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,engage_quarter,close_quarter
TODG6DEK,Daniell Hammack,GTX Basic,Bioplex,Won,15-12-16,16-03-17,639,Q4 2016,Q1 2017
G0ECB8FS,Kary Hendrixson,GTXPro,Labdrill,Won,15-12-16,15-03-17,5100,Q4 2016,Q1 2017
1ZDDZD8B,Markita Hansen,MG Special,,Engaging,15-12-16,,,Q4 2016,
96MZYUY0,Vicki Laflamme,GTXPro,Fasehatice,Won,15-12-16,07-03-17,4906,Q4 2016,Q1 2017
EZVKSQ9C,Boris Faz,GTX Plus Pro,Genco Pura Olive Oil Company,Engaging,16-12-16,,,Q4 2016,
RJYG004O,Daniell Hammack,GTX Basic,Domzoom,Engaging,16-12-16,,,Q4 2016,
JZOKHHWN,Donn Cantrell,GTX Plus Basic,Opentech,Won,16-12-16,07-03-17,1037,Q4 2016,Q1 2017
EH6I67I0,James Ascencio,GTX Basic,Plexzap,Won,16-12-16,15-03-17,537,Q4 2016,Q1 2017
JUUXF02Z,Kary Hendrixson,GTXPro,Hatfan,Won,16-12-16,09-03-17,4694,Q4 2016,Q1 2017
OT87JDWO,Lajuana Vencill,GTX Basic,Konmatfix,Won,16-12-16,24-03-17,560,Q4 2016,Q1 2017
YHKT6YJ7,Moses Frase,GTX Basic,dambase,Won,16-12-16,13-03-17,589,Q4 2016,Q1 2017
H78I3TAY,Reed Clapper,GTX Basic,Mathtouch,Won,16-12-16,14-03-17,493,Q4 2016,Q1 2017
1ROC43JK,Versie Hillebrand,MG Special,Betatech,Won,16-12-16,08-03-17,50,Q4 2016,Q1 2017
LPZLQL48,Vicki Laflamme,GTX Basic,Y-corporation,Won,16-12-16,28-03-17,492,Q4 2016,Q1 2017
PYOFK7ZD,Cassey Cress,GTX Basic,,Engaging,17-12-16,,,Q4 2016,
DWUXMAGZ,Corliss Cosme,GTX Plus Pro,,Engaging,17-12-16,,,Q4 2016,
3KR50X38,Corliss Cosme,GTX Plus Basic,Konex,Won,17-12-16,13-03-17,1255,Q4 2016,Q1 2017
Q3WLHRE9,Darcel Schlecht,GTX Basic,Statholdings,Won,17-12-16,04-03-17,463,Q4 2016,Q1 2017
IX7UEOAP,Donn Cantrell,GTX Plus Basic,Initech,Lost,17-12-16,27-03-17,0,Q4 2016,Q1 2017
NQU62K1H,Donn Cantrell,GTX Basic,Zencorporation,Won,17-12-16,12-03-17,605,Q4 2016,Q1 2017
NAQKOU0T,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,17-12-16,20-03-17,1315,Q4 2016,Q1 2017
I3V3GUAI,Lajuana Vencill,GTX Basic,Zumgoity,Won,17-12-16,02-03-17,559,Q4 2016,Q1 2017
PN4VJDXY,Moses Frase,GTX Basic,Rundofase,Won,17-12-16,28-03-17,557,Q4 2016,Q1 2017
K9D4DQ3R,Rosie Papadopoulos,MG Special,Vehement Capital Partners,Won,17-12-16,02-03-17,48,Q4 2016,Q1 2017
9X6V79KE,Versie Hillebrand,GTX Plus Pro,Isdom,Won,17-12-16,25-03-17,6282,Q4 2016,Q1 2017
6SN2RQJX,Vicki Laflamme,MG Special,,Engaging,17-12-16,,,Q4 2016,
W1KLFNE4,Anna Snelling,MG Advanced,Isdom,Won,18-12-16,02-03-17,3246,Q4 2016,Q1 2017
NKPH3EFG,Cassey Cress,MG Advanced,,Engaging,18-12-16,,,Q4 2016,
GD2OCW12,Darcel Schlecht,GTX Basic,Finhigh,Won,18-12-16,14-03-17,514,Q4 2016,Q1 2017
6XO4RYXK,Donn Cantrell,GTX Plus Basic,Silis,Won,18-12-16,15-03-17,1132,Q4 2016,Q1 2017
18Y7GRPW,Garret Kinder,GTX Plus Pro,Silis,Won,18-12-16,21-03-17,5918,Q4 2016,Q1 2017
127ZPLXQ,Kary Hendrixson,GTXPro,Hottechi,Lost,18-12-16,18-03-17,0,Q4 2016,Q1 2017
U07C2HEG,Maureen Marcano,MG Special,Kan-code,Lost,18-12-16,14-03-17,0,Q4 2016,Q1 2017
RNTOJ78L,Rosalina Dieter,MG Special,Hatfan,Lost,18-12-16,13-03-17,0,Q4 2016,Q1 2017
N07K7DR7,Rosie Papadopoulos,MG Special,Plexzap,Engaging,18-12-16,,,Q4 2016,
NLB4D5BQ,Versie Hillebrand,MG Advanced,Gogozoom,Won,18-12-16,24-03-17,2955,Q4 2016,Q1 2017
FCFDJIEZ,Vicki Laflamme,GTXPro,Fasehatice,Won,18-12-16,21-03-17,3742,Q4 2016,Q1 2017
YZGDW4G1,Violet Mclelland,MG Special,Initech,Won,18-12-16,14-03-17,64,Q4 2016,Q1 2017
G8AO5FA2,Wilburn Farren,MG Advanced,Initech,Lost,18-12-16,27-03-17,0,Q4 2016,Q1 2017
125VIRMX,Elease Gluck,GTK 500,Warephase,Engaging,19-12-16,,,Q4 2016,
LXXW3TRW,Elease Gluck,GTX Plus Basic,Scotfind,Won,19-12-16,18-03-17,1164,Q4 2016,Q1 2017
8KJ3H262,Elease Gluck,MG Special,Singletechno,Won,19-12-16,07-03-17,65,Q4 2016,Q1 2017
88POGNEL,Gladys Colclough,GTX Plus Basic,Cancity,Lost,19-12-16,07-03-17,0,Q4 2016,Q1 2017
UYP3NNU6,Kami Bicknell,GTX Basic,Groovestreet,Won,19-12-16,16-03-17,441,Q4 2016,Q1 2017
S1V8684Y,Marty Freudenburg,GTX Plus Basic,Finhigh,Lost,19-12-16,12-03-17,0,Q4 2016,Q1 2017
MOPWEMB5,Vicki Laflamme,GTXPro,Hatfan,Won,19-12-16,16-03-17,4907,Q4 2016,Q1 2017
L62MDI48,Anna Snelling,MG Advanced,Isdom,Lost,20-12-16,01-03-17,0,Q4 2016,Q1 2017
3ECHUPQY,Daniell Hammack,GTX Plus Basic,,Engaging,20-12-16,,,Q4 2016,
3EL8D4WO,Darcel Schlecht,MG Advanced,Codehow,Won,20-12-16,25-03-17,3269,Q4 2016,Q1 2017
VOAN1NXG,Donn Cantrell,GTX Basic,Kinnamplus,Won,20-12-16,12-03-17,579,Q4 2016,Q1 2017
ALW92XQL,Gladys Colclough,GTX Basic,Isdom,Lost,20-12-16,25-03-17,0,Q4 2016,Q1 2017
TJ6ZA1M3,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,20-12-16,07-03-17,0,Q4 2016,Q1 2017
FKAFO8O9,Kary Hendrixson,MG Special,Xx-holding,Won,20-12-16,31-03-17,51,Q4 2016,Q1 2017
1XBC7M9F,Markita Hansen,MG Special,Faxquote,Won,20-12-16,08-03-17,64,Q4 2016,Q1 2017
8IXBS90G,Rosie Papadopoulos,MG Special,Donware,Won,20-12-16,08-03-17,60,Q4 2016,Q1 2017
2X45BEOS,Cassey Cress,GTX Plus Basic,Ganjaflex,Won,21-12-16,27-03-17,1186,Q4 2016,Q1 2017
EQ8X0QTL,Corliss Cosme,MG Advanced,Yearin,Won,21-12-16,09-03-17,3577,Q4 2016,Q1 2017
5QD53WHF,Daniell Hammack,GTX Plus Basic,Donquadtech,Won,21-12-16,07-03-17,1020,Q4 2016,Q1 2017
K5CWSFCW,Elease Gluck,GTXPro,Blackzim,Engaging,21-12-16,,,Q4 2016,
79EABK3X,Hayden Neloms,MG Special,Zoomit,Won,21-12-16,23-03-17,53,Q4 2016,Q1 2017
2DKO9X1T,Jonathan Berthelot,GTX Basic,Rundofase,Lost,21-12-16,10-03-17,0,Q4 2016,Q1 2017
IBDEQVBN,Kary Hendrixson,GTX Basic,Faxquote,Lost,21-12-16,28-03-17,0,Q4 2016,Q1 2017
QZ3VV4C1,Kary Hendrixson,GTXPro,Sunnamplex,Won,21-12-16,08-03-17,4719,Q4 2016,Q1 2017
62AK8UWX,Moses Frase,GTX Basic,Codehow,Won,21-12-16,22-03-17,546,Q4 2016,Q1 2017
5QM4ORNT,Niesha Huffines,GTX Plus Basic,Domzoom,Won,21-12-16,21-03-17,1212,Q4 2016,Q1 2017
4H2QMS78,Vicki Laflamme,GTX Basic,,Engaging,21-12-16,,,Q4 2016,
S91N9YBL,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,21-12-16,08-03-17,0,Q4 2016,Q1 2017
44H0FJMH,Anna Snelling,GTX Plus Pro,Bioholding,Lost,22-12-16,27-03-17,0,Q4 2016,Q1 2017
N5AZLQZR,Gladys Colclough,GTX Plus Pro,Dontechi,Won,22-12-16,14-03-17,5533,Q4 2016,Q1 2017
4T295XQL,Kami Bicknell,MG Advanced,Finjob,Won,22-12-16,01-03-17,3295,Q4 2016,Q1 2017
YFS5KLJJ,Rosalina Dieter,MG Special,Finjob,Won,22-12-16,31-03-17,45,Q4 2016,Q1 2017
S8GLKDB9,Violet Mclelland,MG Special,Bioplex,Won,22-12-16,04-03-17,56,Q4 2016,Q1 2017
SQLYCFGV,Zane Levy,GTXPro,Opentech,Engaging,22-12-16,,,Q4 2016,
EUG019AS,Corliss Cosme,GTX Basic,,Engaging,23-12-16,,,Q4 2016,
IE7VQ5BA,Daniell Hammack,GTX Plus Basic,Finhigh,Engaging,23-12-16,,,Q4 2016,
01QKN578,Darcel Schlecht,GTXPro,Funholding,Won,23-12-16,20-03-17,4247,Q4 2016,Q1 2017
M0JKP0HT,Gladys Colclough,MG Advanced,Isdom,Won,23-12-16,13-03-17,3440,Q4 2016,Q1 2017
ZC3KKSUK,James Ascencio,GTXPro,Plexzap,Won,23-12-16,02-03-17,5040,Q4 2016,Q1 2017
3X8VLQ5G,Jonathan Berthelot,GTX Basic,Cancity,Won,23-12-16,12-03-17,469,Q4 2016,Q1 2017
EZLXL6GL,Moses Frase,MG Special,Isdom,Won,23-12-16,07-03-17,58,Q4 2016,Q1 2017
R8PEL8V8,Cecily Lampkin,MG Advanced,Isdom,Won,24-12-16,16-03-17,2955,Q4 2016,Q1 2017
L1R32S8H,Corliss Cosme,GTX Plus Pro,Condax,Won,24-12-16,26-03-17,5228,Q4 2016,Q1 2017
J7N8J8NM,Darcel Schlecht,MG Advanced,Toughzap,Won,24-12-16,14-03-17,3358,Q4 2016,Q1 2017
TO7PGVP1,Elease Gluck,GTX Plus Pro,Green-Plus,Lost,24-12-16,29-03-17,0,Q4 2016,Q1 2017
A051G1B4,Jonathan Berthelot,GTX Basic,Codehow,Won,24-12-16,31-03-17,517,Q4 2016,Q1 2017
NMDMM5YJ,Moses Frase,GTX Basic,Dontechi,Won,24-12-16,03-03-17,615,Q4 2016,Q1 2017
LWPJEV3U,Niesha Huffines,GTX Basic,Domzoom,Lost,24-12-16,10-03-17,0,Q4 2016,Q1 2017
I93ZFHEM,Versie Hillebrand,MG Special,Condax,Won,24-12-16,08-03-17,62,Q4 2016,Q1 2017
B2VJCVBB,Darcel Schlecht,GTX Plus Pro,Isdom,Won,25-12-16,13-03-17,4711,Q4 2016,Q1 2017
F90O03ZH,Donn Cantrell,GTXPro,Kinnamplus,Lost,25-12-16,23-03-17,0,Q4 2016,Q1 2017
PC78RLUX,Garret Kinder,GTX Basic,Yearin,Won,25-12-16,30-03-17,510,Q4 2016,Q1 2017
X6GL64T5,Gladys Colclough,GTXPro,Warephase,Won,25-12-16,25-03-17,4891,Q4 2016,Q1 2017
OWM3BPGW,Hayden Neloms,GTX Plus Basic,Green-Plus,Won,25-12-16,17-03-17,926,Q4 2016,Q1 2017
RP5PS9A5,Lajuana Vencill,MG Special,Betatech,Won,25-12-16,10-03-17,56,Q4 2016,Q1 2017
AI76U58A,Maureen Marcano,GTX Basic,Treequote,Engaging,25-12-16,,,Q4 2016,
KFPM2LJW,Rosalina Dieter,GTX Basic,,Engaging,25-12-16,,,Q4 2016,
F2PW7WP2,Violet Mclelland,MG Special,Ontomedia,Won,25-12-16,05-03-17,47,Q4 2016,Q1 2017
GK8YD2XW,Darcel Schlecht,GTX Basic,Rangreen,Lost,26-12-16,23-03-17,0,Q4 2016,Q1 2017
U4LRR9E9,James Ascencio,GTX Plus Pro,Nam-zim,Won,26-12-16,10-03-17,6490,Q4 2016,Q1 2017
B00UMAV4,Kami Bicknell,MG Advanced,Gogozoom,Engaging,26-12-16,,,Q4 2016,
C8TV7R8A,Kary Hendrixson,GTXPro,,Engaging,26-12-16,,,Q4 2016,
9N55D1AH,Niesha Huffines,MG Advanced,Treequote,Won,26-12-16,02-03-17,3841,Q4 2016,Q1 2017
2VCDVCIZ,Kary Hendrixson,GTX Basic,,Engaging,27-12-16,,,Q4 2016,
WI4PODA2,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,27-12-16,15-03-17,5256,Q4 2016,Q1 2017
VF1V41RI,Markita Hansen,MG Special,Kan-code,Lost,27-12-16,28-03-17,0,Q4 2016,Q1 2017
1B4L7TNG,Markita Hansen,MG Advanced,Sonron,Lost,27-12-16,25-03-17,0,Q4 2016,Q1 2017
MZAN11FT,Anna Snelling,GTX Basic,Conecom,Won,28-12-16,01-03-17,625,Q4 2016,Q1 2017
0U3WVJO0,Corliss Cosme,GTXPro,,Engaging,28-12-16,,,Q4 2016,
0IO00FNS,Darcel Schlecht,GTXPro,Warephase,Lost,28-12-16,16-03-17,0,Q4 2016,Q1 2017
8S6TNXYB,Darcel Schlecht,GTXPro,Conecom,Won,28-12-16,22-03-17,3952,Q4 2016,Q1 2017
PMMW9JX3,Kary Hendrixson,GTX Basic,,Engaging,28-12-16,,,Q4 2016,
MOLGOSGE,Kary Hendrixson,GTX Plus Pro,Konex,Won,28-12-16,13-03-17,5515,Q4 2016,Q1 2017
FA1VHZSV,Reed Clapper,MG Special,Vehement Capital Partners,Won,28-12-16,16-03-17,57,Q4 2016,Q1 2017
PXQEX039,Versie Hillebrand,MG Special,Konmatfix,Won,28-12-16,28-03-17,51,Q4 2016,Q1 2017
RX56S6G3,Vicki Laflamme,MG Advanced,Fasehatice,Won,28-12-16,13-03-17,3803,Q4 2016,Q1 2017
G4F8W039,Anna Snelling,GTX Plus Pro,Rundofase,Won,29-12-16,27-03-17,5459,Q4 2016,Q1 2017
4T31MWVO,Anna Snelling,MG Advanced,Stanredtax,Won,29-12-16,23-03-17,4148,Q4 2016,Q1 2017
2HT2R2GY,Cassey Cress,GTX Plus Pro,,Engaging,29-12-16,,,Q4 2016,
83XN082U,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,29-12-16,23-03-17,5002,Q4 2016,Q1 2017
J21W3WIW,Corliss Cosme,MG Advanced,Gekko & Co,Won,29-12-16,03-03-17,3351,Q4 2016,Q1 2017
52UPJFYI,Gladys Colclough,GTX Basic,Domzoom,Won,29-12-16,19-03-17,571,Q4 2016,Q1 2017
QOL51JIB,James Ascencio,GTX Basic,Goodsilron,Won,29-12-16,10-03-17,601,Q4 2016,Q1 2017
13GM5I6M,Kami Bicknell,GTXPro,,Engaging,29-12-16,,,Q4 2016,
93AGN8A6,Markita Hansen,GTX Basic,Zoomit,Won,29-12-16,13-03-17,576,Q4 2016,Q1 2017
J7UNJFJL,Marty Freudenburg,MG Special,Funholding,Won,29-12-16,03-03-17,52,Q4 2016,Q1 2017
A4H5ESTU,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,29-12-16,13-03-17,1185,Q4 2016,Q1 2017
8EZ04VQB,Reed Clapper,GTX Plus Basic,Gekko & Co,Lost,29-12-16,28-03-17,0,Q4 2016,Q1 2017
4501T63I,Rosalina Dieter,MG Special,Plexzap,Won,29-12-16,14-03-17,56,Q4 2016,Q1 2017
9IA34L8S,Vicki Laflamme,GTX Basic,,Engaging,29-12-16,,,Q4 2016,
FPNGEJRC,Violet Mclelland,MG Special,Opentech,Won,29-12-16,29-03-17,54,Q4 2016,Q1 2017
S33WRL0Y,Zane Levy,GTXPro,Xx-holding,Won,29-12-16,13-03-17,4818,Q4 2016,Q1 2017
Q7IRUJK7,Anna Snelling,GTX Plus Pro,Codehow,Won,01-01-17,01-03-17,5087,Q1 2017,Q1 2017
DTZPYISJ,Daniell Hammack,GTX Plus Basic,Opentech,Won,01-01-17,19-03-17,1116,Q1 2017,Q1 2017
Y9HWSG8Z,Darcel Schlecht,GTX Basic,Gogozoom,Won,01-01-17,20-03-17,510,Q1 2017,Q1 2017
5T8Q2YID,Elease Gluck,MG Special,,Engaging,01-01-17,,,Q1 2017,
JOQCXC9Z,Jonathan Berthelot,GTX Basic,Streethex,Won,01-01-17,16-03-17,565,Q1 2017,Q1 2017
AP7PCLAZ,Kami Bicknell,GTX Basic,Finjob,Won,01-01-17,26-03-17,633,Q1 2017,Q1 2017
BIE471SO,Reed Clapper,MG Advanced,Xx-zobam,Won,01-01-17,29-03-17,3962,Q1 2017,Q1 2017
UA8AWDG4,Vicki Laflamme,MG Advanced,Y-corporation,Won,01-01-17,22-03-17,3672,Q1 2017,Q1 2017
BTT6YAVZ,Zane Levy,GTX Plus Basic,Green-Plus,Engaging,01-01-17,,,Q1 2017,
FZDRB789,Zane Levy,GTXPro,Goodsilron,Won,01-01-17,18-03-17,4586,Q1 2017,Q1 2017
PC1NUL8Q,Anna Snelling,MG Special,Hottechi,Won,02-01-17,02-03-17,60,Q1 2017,Q1 2017
O7UUAK3Y,Corliss Cosme,GTX Plus Basic,dambase,Engaging,02-01-17,,,Q1 2017,
TLOHEQ18,Corliss Cosme,GTX Plus Basic,,Engaging,02-01-17,,,Q1 2017,
F1X5ZJ7V,Jonathan Berthelot,GTX Basic,Dontechi,Won,02-01-17,04-05-17,572,Q1 2017,Q2 2017
IF7MJ88P,Kary Hendrixson,GTX Basic,Goodsilron,Won,02-01-17,01-03-17,550,Q1 2017,Q1 2017
06B7XWPC,Kary Hendrixson,GTXPro,Sonron,Won,02-01-17,17-03-17,4125,Q1 2017,Q1 2017
12MQ3WM8,Marty Freudenburg,MG Advanced,Zumgoity,Won,02-01-17,10-03-17,3647,Q1 2017,Q1 2017
91M6FY8S,Moses Frase,GTX Basic,Dontechi,Won,02-01-17,21-03-17,573,Q1 2017,Q1 2017
0LNZRNEU,Violet Mclelland,GTX Basic,Zencorporation,Won,02-01-17,29-03-17,542,Q1 2017,Q1 2017
NKOKUS7D,Cassey Cress,MG Advanced,Donware,Won,03-01-17,12-03-17,3479,Q1 2017,Q1 2017
NF6GCTMV,Daniell Hammack,MG Advanced,Ganjaflex,Lost,03-01-17,22-03-17,0,Q1 2017,Q1 2017
I4UCA7CU,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,03-01-17,21-03-17,1012,Q1 2017,Q1 2017
EWDOBEM6,Hayden Neloms,MG Special,,Engaging,03-01-17,,,Q1 2017,
1LI7ETNZ,James Ascencio,GTX Plus Basic,Doncon,Won,03-01-17,06-03-17,990,Q1 2017,Q1 2017
N36DEZBR,James Ascencio,GTXPro,Sunnamplex,Won,03-01-17,18-03-17,4374,Q1 2017,Q1 2017
77ZECYVJ,Kary Hendrixson,GTX Basic,Finjob,Lost,03-01-17,17-03-17,0,Q1 2017,Q1 2017
IRB461Y7,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,03-01-17,30-03-17,1054,Q1 2017,Q1 2017
NM2Q3CGW,Vicki Laflamme,MG Special,Scotfind,Won,03-01-17,15-03-17,55,Q1 2017,Q1 2017
OEEUEIPJ,Violet Mclelland,MG Special,Ganjaflex,Lost,03-01-17,05-03-17,0,Q1 2017,Q1 2017
5E14LG51,Boris Faz,GTX Plus Basic,Iselectrics,Won,04-01-17,25-03-17,1073,Q1 2017,Q1 2017
TIAGZQ54,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,04-01-17,20-03-17,0,Q1 2017,Q1 2017
QM6VR1H5,Daniell Hammack,GTX Plus Pro,,Engaging,04-01-17,,,Q1 2017,
QR2BDRAI,James Ascencio,MG Advanced,,Engaging,04-01-17,,,Q1 2017,
Z75ND4JF,Kary Hendrixson,GTX Basic,,Engaging,04-01-17,,,Q1 2017,
CRX91A45,Kary Hendrixson,GTX Basic,Faxquote,Won,04-01-17,16-03-17,586,Q1 2017,Q1 2017
ZOQ8RC86,Marty Freudenburg,GTXPro,Treequote,Won,04-01-17,05-05-17,4667,Q1 2017,Q2 2017
SV4SOO2K,Vicki Laflamme,GTX Plus Basic,Hottechi,Won,04-01-17,28-03-17,880,Q1 2017,Q1 2017
ITHR5WLF,Vicki Laflamme,MG Advanced,Plexzap,Won,04-01-17,12-03-17,3676,Q1 2017,Q1 2017
CGWJ1WHI,Wilburn Farren,MG Special,,Engaging,04-01-17,,,Q1 2017,
279625VN,Anna Snelling,MG Advanced,Funholding,Lost,05-01-17,25-03-17,0,Q1 2017,Q1 2017
M16D8PYH,Daniell Hammack,GTX Plus Pro,,Engaging,05-01-17,,,Q1 2017,
RK52YU8S,Darcel Schlecht,GTXPro,Treequote,Lost,05-01-17,09-03-17,0,Q1 2017,Q1 2017
E8EY51IC,Garret Kinder,GTX Plus Basic,Opentech,Lost,05-01-17,26-03-17,0,Q1 2017,Q1 2017
HG07LMHI,Jonathan Berthelot,GTXPro,Treequote,Won,05-01-17,19-03-17,4716,Q1 2017,Q1 2017
VPXW8RJS,Kami Bicknell,MG Advanced,,Engaging,05-01-17,,,Q1 2017,
85XNDIK1,Kary Hendrixson,GTX Basic,Blackzim,Lost,05-01-17,30-03-17,0,Q1 2017,Q1 2017
2U54WYQ1,Vicki Laflamme,GTXPro,Goodsilron,Won,05-01-17,23-03-17,4211,Q1 2017,Q1 2017
VCA1WAB0,Anna Snelling,MG Advanced,Funholding,Lost,06-01-17,21-03-17,0,Q1 2017,Q1 2017
T7T1YIM7,Boris Faz,GTX Plus Pro,,Engaging,06-01-17,,,Q1 2017,
MXNVX2AM,Darcel Schlecht,GTXPro,Codehow,Lost,06-01-17,18-03-17,0,Q1 2017,Q1 2017
1G866GH4,Darcel Schlecht,MG Special,Toughzap,Won,06-01-17,17-03-17,56,Q1 2017,Q1 2017
WDG0B1IR,Gladys Colclough,MG Special,Rundofase,Lost,06-01-17,23-03-17,0,Q1 2017,Q1 2017
Q5CABPMO,Gladys Colclough,MG Special,Funholding,Won,06-01-17,23-03-17,44,Q1 2017,Q1 2017
HHBA93J5,Kary Hendrixson,GTX Basic,Konex,Won,06-01-17,27-03-17,532,Q1 2017,Q1 2017
R0W6A9BG,Lajuana Vencill,GTX Basic,Treequote,Lost,06-01-17,10-05-17,0,Q1 2017,Q2 2017
P5EGQ0HI,Lajuana Vencill,GTX Basic,Zumgoity,Lost,06-01-17,20-03-17,0,Q1 2017,Q1 2017
L1EJIE5L,Reed Clapper,GTXPro,Kinnamplus,Lost,06-01-17,17-03-17,0,Q1 2017,Q1 2017
S3XI6YB3,Versie Hillebrand,GTX Basic,Domzoom,Lost,06-01-17,24-03-17,0,Q1 2017,Q1 2017
BBC3JB3H,Anna Snelling,GTX Basic,Isdom,Won,07-01-17,08-03-17,622,Q1 2017,Q1 2017
4JHY98UG,Cassey Cress,GTX Basic,,Engaging,07-01-17,,,Q1 2017,
7XVLKX8G,Cecily Lampkin,GTX Plus Pro,Cancity,Lost,07-01-17,05-03-17,0,Q1 2017,Q1 2017
G39V1X3G,Corliss Cosme,MG Special,,Engaging,07-01-17,,,Q1 2017,
OX4P78HP,Corliss Cosme,GTX Plus Basic,Xx-zobam,Won,07-01-17,16-03-17,1257,Q1 2017,Q1 2017
72LNJRY9,Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,07-01-17,25-03-17,1135,Q1 2017,Q1 2017
8C2WG2FB,Zane Levy,MG Advanced,Hottechi,Lost,07-01-17,28-03-17,0,Q1 2017,Q1 2017
L0345WKB,Zane Levy,GTXPro,Newex,Won,07-01-17,14-03-17,4313,Q1 2017,Q1 2017
S24L8LVR,Anna Snelling,GTX Plus Pro,dambase,Won,08-01-17,18-03-17,5210,Q1 2017,Q1 2017
JXWXEJXE,Lajuana Vencill,MG Special,Ron-tech,Won,08-01-17,27-03-17,47,Q1 2017,Q1 2017
W2JCRPLX,Markita Hansen,MG Advanced,Konex,Won,08-01-17,22-03-17,3220,Q1 2017,Q1 2017
EQCD7G7Q,Rosalina Dieter,GTX Basic,Initech,Engaging,08-01-17,,,Q1 2017,
1M2I2NXQ,Rosie Papadopoulos,MG Special,Donware,Won,08-01-17,26-03-17,47,Q1 2017,Q1 2017
XYNTWPN1,Violet Mclelland,MG Special,Rundofase,Engaging,08-01-17,,,Q1 2017,
54EGR0AD,Violet Mclelland,MG Special,Yearin,Won,08-01-17,25-03-17,63,Q1 2017,Q1 2017
VT5Y73GX,Anna Snelling,MG Special,Betatech,Won,09-01-17,15-03-17,56,Q1 2017,Q1 2017
8O9V7UOZ,Anna Snelling,MG Special,Rundofase,Won,09-01-17,01-03-17,65,Q1 2017,Q1 2017
GIIC5H9X,Boris Faz,GTX Plus Pro,Donquadtech,Won,09-01-17,19-03-17,5743,Q1 2017,Q1 2017
9WMU7YHD,Cassey Cress,MG Special,Mathtouch,Won,09-01-17,03-03-17,53,Q1 2017,Q1 2017
8BQMFR86,Corliss Cosme,GTX Plus Pro,Betasoloin,Won,09-01-17,30-03-17,4974,Q1 2017,Q1 2017
DDCC6ZPK,Donn Cantrell,MG Advanced,Ontomedia,Won,09-01-17,25-03-17,3892,Q1 2017,Q1 2017
YMGWLEHY,Garret Kinder,GTXPro,Betasoloin,Won,09-01-17,21-03-17,3822,Q1 2017,Q1 2017
FKS9MVF6,Jonathan Berthelot,GTX Basic,Inity,Won,09-01-17,02-03-17,504,Q1 2017,Q1 2017
6Q67ZUJ1,Maureen Marcano,MG Special,,Engaging,09-01-17,,,Q1 2017,
HF8ABDF6,Rosalina Dieter,MG Advanced,Xx-holding,Won,09-01-17,29-03-17,3145,Q1 2017,Q1 2017
Y6UBZM6P,Vicki Laflamme,GTX Plus Pro,,Engaging,09-01-17,,,Q1 2017,
SIRC44NM,Vicki Laflamme,GTX Basic,Finjob,Won,09-01-17,27-03-17,564,Q1 2017,Q1 2017
7S6SHJJG,Zane Levy,GTX Plus Basic,Fasehatice,Won,09-01-17,14-03-17,1117,Q1 2017,Q1 2017
ZE84UHHB,Anna Snelling,MG Special,Inity,Won,10-01-17,26-03-17,59,Q1 2017,Q1 2017
2R3ZA84D,Darcel Schlecht,MG Special,Finhigh,Won,10-01-17,28-03-17,52,Q1 2017,Q1 2017
LTTYTAXA,Donn Cantrell,GTXPro,Kan-code,Won,10-01-17,24-03-17,4694,Q1 2017,Q1 2017
RIW4VWBW,Hayden Neloms,GTX Plus Pro,,Engaging,10-01-17,,,Q1 2017,
ZWFPD71J,Kami Bicknell,GTXPro,Plusstrip,Won,10-01-17,06-03-17,5620,Q1 2017,Q1 2017
T5C527Z9,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,10-01-17,08-03-17,1095,Q1 2017,Q1 2017
XC4LTIEO,Lajuana Vencill,GTX Basic,Conecom,Lost,10-01-17,02-05-17,0,Q1 2017,Q2 2017
AEBF9M5T,Lajuana Vencill,GTX Basic,Ron-tech,Won,10-01-17,30-03-17,489,Q1 2017,Q1 2017
DWUD4S0P,Markita Hansen,GTX Basic,,Engaging,10-01-17,,,Q1 2017,
MCE5DKD1,Markita Hansen,MG Special,Bioholding,Engaging,10-01-17,,,Q1 2017,
EV46ES18,Markita Hansen,GTX Plus Pro,Golddex,Won,10-01-17,16-03-17,5908,Q1 2017,Q1 2017
ID3IJHUS,Markita Hansen,MG Advanced,Xx-holding,Won,10-01-17,11-03-17,3820,Q1 2017,Q1 2017
YBJ72HKE,Maureen Marcano,GTX Plus Basic,Hottechi,Lost,10-01-17,12-03-17,0,Q1 2017,Q1 2017
RW39Y63V,Vicki Laflamme,GTXPro,,Engaging,10-01-17,,,Q1 2017,
5DEO8EDS,Vicki Laflamme,GTX Basic,Rantouch,Won,10-01-17,20-03-17,581,Q1 2017,Q1 2017
8LW65NDL,Violet Mclelland,GTX Plus Pro,,Engaging,10-01-17,,,Q1 2017,
